PROFILE_ID,REACHED_40_EVENTS,REACHED_80_EVENTS,EVENT_CYCLES_F40,DISTINCT_ARTICLES_F40,PERCENT_GOOGLE_ARTICLES_F40,PERCENT_ARTICLE_CONTENT_F40,AVERAGE_CONTENT_SCORE_F40,DAYS_TO_FORTY_EVENTS
MD1ES4MBGoM3uBpFJCGe,1,0,3,6,0.000000,0.545455,96.04650710108466,38.0
anOeXYQBwWEOklUHM2mn,1,0,3,4,0.250000,0.571429,121.33898495276242,19.0
sFte_YMBGoM3uBpFrEoq,1,0,7,4,0.000000,1.000000,0.0,89.0
Ei22TIAB-TISWGBhOBQA,1,0,3,5,0.800000,0.714286,129.96803018789305,14.0
cy0OZ4IB8Tq1gs325Buf,1,1,11,1,0.000000,1.000000,0.0,76.0
zNi66oIB28LFeUkXWb9U,1,0,7,1,0.000000,0.200000,927.0099584176048,88.0
4IGYW4MB28LFeUkXIkaY,1,1,4,8,0.000000,0.615385,77.73546156790785,21.0
DBRUwYIBGoM3uBpFTPDG,1,0,4,1,0.000000,0.090909,116.26581082475046,109.0
oWiwVYMBGoM3uBpF7xEX,1,0,1,3,0.000000,0.600000,324.4525039898428,4.0
SlU1EIIBUgM-564PMVDE,1,0,1,1,0.000000,1.000000,0.0,8.0
oRUXhoIBGoM3uBpFfqIb,1,1,3,3,0.000000,1.000000,0.0,21.0
qoKPPoQBEEdskq5q7urb,1,0,3,1,1.000000,1.000000,0.0,15.0
lTXMZ4IB8Tq1gs32qBva,1,0,6,5,0.200000,0.833333,44.561741963805915,64.0
0kc7yoMBu9aDgDX19KUc,1,0,7,6,0.000000,1.000000,0.0,57.0
aFoh_YMBGoM3uBpFCBKB,1,1,5,9,0.111111,1.000000,0.0,44.0
VWvXlIQBEEdskq5qe1xm,1,0,4,8,0.000000,1.000000,0.0,37.0
riE3X4IBPPKlNqPWeWb1,1,0,2,2,0.000000,1.000000,0.0,8.0
nQkNZIIB8Tq1gs327a5e,1,0,5,7,0.571429,0.875000,0.0,62.0
oJtjeoIBGoM3uBpF2S3C,1,1,2,4,0.250000,0.800000,0.0,8.0
Qyx2xoIBGoM3uBpFctPc,1,0,5,8,0.750000,1.000000,0.0,77.0
YSTC5H8Boj1uvCUba6NX,1,0,4,22,0.000000,0.785714,1.6351915711891944,33.0
K8tLJ4IBUgM-564P6BRa,1,0,1,7,0.714286,1.000000,0.0,0.0
pHSvWYMB28LFeUkX9xcA,1,0,5,7,0.142857,1.000000,0.0,49.0
ikp0zIMB28LFeUkXj6J-,1,0,1,8,0.000000,0.800000,119.39515686531317,3.0
SVtp_YMBGoM3uBpF54Jd,1,0,5,7,0.000000,1.000000,0.0,112.0
5d-_X4IB8Tq1gs32GjOp,1,0,4,1,0.000000,0.066667,8.213054059996612,139.0
J7iSfIIBGoM3uBpFXz7h,1,1,1,9,0.000000,0.818182,366.1179134927801,0.0
7I44XYMB28LFeUkXUjgc,1,0,6,5,0.400000,0.625000,2.8283010787687837,67.0
gmHg64EBuqp2E9ofaVca,1,0,1,8,0.000000,0.727273,467.94744877993105,11.0
gcKOfYIBGoM3uBpFZzsC,1,1,8,2,0.000000,0.400000,657.344053025095,49.0
AWSI7IEBuqp2E9ofB7q3,1,0,1,8,0.000000,0.615385,287.9589425669716,4.0
2zZ7cIIBGoM3uBpFxx0V,1,0,7,6,1.000000,0.857143,0.0,113.0
nnAy7oQBEEdskq5qpjmh,1,0,1,1,1.000000,1.000000,0.0,5.0
5PeSYYIB8Tq1gs32cIvx,1,0,5,7,0.571429,0.636364,138.4428658234553,91.0
PpD0lIIBGoM3uBpFATz4,1,1,3,5,0.000000,1.000000,0.0,98.0
LgsV9YIB28LFeUkXl_dj,1,1,1,5,0.000000,1.000000,0.0,0.0
2RfpbIIBGoM3uBpFW6zi,1,0,8,8,0.500000,0.800000,55.41451118530949,138.0
Hu8gt4IBGoM3uBpFYH9K,1,0,6,4,0.750000,0.666667,0.0,67.0
8hcBooIBGoM3uBpFMHlH,1,0,4,8,0.250000,1.000000,0.0,28.0
Y7358IABlNqnsgIRkZ6Q,1,0,3,11,0.636364,1.000000,0.0,42.0
jY83XIAB-TISWGBhYSbf,1,1,1,1,0.000000,0.083333,383.92044425641467,0.0
GV4QgIMB28LFeUkXPK4k,1,0,6,2,0.000000,1.000000,0.0,36.0
BAh_HIQBwWEOklUHAK6p,1,0,1,7,0.000000,0.700000,100.55928742206864,1.0
5Ds_yIIBGoM3uBpFE08t,1,0,4,3,0.000000,0.600000,11.870216336019542,122.0
LHlid4IBGoM3uBpFqZuh,1,0,6,8,0.500000,1.000000,0.0,88.0
mf6tn4IBGoM3uBpFYo3f,1,1,5,4,0.500000,0.500000,45.70479923112612,28.0
3JokloIBGoM3uBpFOx_x,1,0,2,3,0.000000,1.000000,0.0,9.0
iLC-mIIBGoM3uBpFoKS6,1,0,6,7,0.142857,1.000000,0.0,61.0
9oMU_38Boj1uvCUbg5e2,1,0,5,1,0.000000,0.111111,238.4245022770563,29.0
0KxClYMB28LFeUkXlpc8,1,0,6,7,0.857143,1.000000,0.0,70.0
KfpkuYIBGoM3uBpFcQNH,1,1,1,1,0.000000,1.000000,0.0,0.0
rrB11YIB28LFeUkX_7I9,1,0,8,6,0.333333,0.600000,83.7301152635852,101.0
w3wrW4MB28LFeUkX-_kf,1,0,1,1,1.000000,1.000000,0.0,0.0
Uxrn4H8Boj1uvCUbDMGm,1,0,1,4,0.250000,0.444444,457.44979199378514,12.0
l-tSgIIBGoM3uBpFBk1S,1,0,8,5,0.600000,0.714286,90.91209967664061,77.0
Ri0UZ4IB8Tq1gs32qmyf,1,0,7,6,0.500000,0.545455,233.6935683949573,118.0
c_ioYYIB8Tq1gs32s1Or,1,1,3,7,0.571429,0.875000,0.0,22.0
AYhQlIIBGoM3uBpF0OfZ,1,0,4,5,0.600000,1.000000,0.0,35.0
sq6q1IIB28LFeUkXcXY3,1,0,7,4,0.000000,0.571429,862.8489621981724,61.0
39cJ-IEBuqp2E9of553d,1,0,2,6,0.500000,0.750000,117.71797603248385,14.0
7kepTYMBGoM3uBpFi0q7,1,0,2,9,0.222222,1.000000,0.0,77.0
vn0e_n8Boj1uvCUbDYsd,1,1,5,14,0.000000,0.736842,229.69229899915177,57.0
8oEBdIQBwWEOklUHRufi,1,0,1,3,0.000000,0.428571,2.3267262040381693,0.0
YiAOX4IBPPKlNqPW2bhm,1,1,4,8,0.250000,0.727273,52.06281550451687,69.0
nrftYYAB-TISWGBh45DN,1,0,2,14,0.000000,0.823529,249.1433408377896,38.0
4loYy4IBGoM3uBpF6hDU,1,0,6,2,0.500000,0.166667,108.41832181150701,43.0
Q4EzrYIBGoM3uBpF4vg-,1,0,3,7,0.000000,0.700000,68.2258039230361,69.0
Vc7NDYMB28LFeUkXtSeL,1,0,3,1,0.000000,1.000000,0.0,38.0
wRm2hoIBGoM3uBpFbRBT,1,0,7,3,0.000000,1.000000,0.0,106.0
n8vmZYMB28LFeUkXmk9S,1,0,4,7,0.428571,1.000000,0.0,22.0
yVFuGYMB28LFeUkX9EDn,1,0,4,5,0.000000,1.000000,0.0,77.0
b1oj_YMBGoM3uBpFKh2c,1,1,4,4,0.000000,0.800000,51.716204959921015,26.0
W5XtK4MB28LFeUkXct-F,1,1,4,6,0.000000,1.000000,0.0,23.0
w-yjtoIBGoM3uBpFeAKa,1,0,1,1,0.000000,1.000000,0.0,0.0
lGK22oMBu9aDgDX1IWfe,1,0,1,2,0.000000,1.000000,0.0,7.0
nVkQ_YMBGoM3uBpFp7xD,1,1,2,10,0.000000,1.000000,0.0,6.0
dNNhfoIBGoM3uBpF3Trs,1,1,3,3,1.000000,1.000000,0.0,13.0
W21jWIQBwWEOklUHmoEA,1,1,2,1,0.000000,1.000000,0.0,8.0
w1kQ_YMBGoM3uBpFALgO,1,0,6,7,0.000000,0.583333,1.1719441887040718,87.0
1jgEjIIBGoM3uBpFvcdA,1,0,7,9,0.777778,1.000000,0.0,97.0
OR34-IIB28LFeUkXO4BU,1,0,6,4,1.000000,0.571429,0.0,60.0
IFB9poIBGoM3uBpFsJ3s,1,0,5,5,0.000000,1.000000,0.0,62.0
nGOc4YMBu9aDgDX1LdoF,1,0,4,3,0.000000,1.000000,0.0,49.0
7d3mfoIBGoM3uBpFWPCW,1,1,8,2,0.500000,1.000000,0.0,57.0
vznBcIIBGoM3uBpFhHtA,1,0,2,3,0.333333,0.750000,0.003129281016541604,13.0
1x_ZXoIBPPKlNqPWUNvL,1,0,7,4,0.750000,1.000000,0.0,108.0
rpce7oMB28LFeUkX1Yn6,1,1,6,4,0.000000,1.000000,0.0,50.0
bOoxVIUBRkWobPtwkagm,1,1,1,1,0.000000,1.000000,0.0,0.0
Uk5BpoIBGoM3uBpFInh-,1,0,5,6,0.833333,1.000000,0.0,52.0
8rOe_YMB28LFeUkXJ0D4,1,1,5,9,0.000000,1.000000,0.0,49.0
-4EvrYIBGoM3uBpF_tc1,1,0,5,2,1.000000,0.666667,0.0010114847730235488,35.0
TYd__38Boj1uvCUbKTzz,1,0,5,12,0.583333,0.750000,81.60277313252175,62.0
Z0eoF4MB28LFeUkXEyf9,1,0,4,7,0.000000,0.500000,3.7624199102156934,77.0
W_4-g4IBGoM3uBpFTpdz,1,0,3,7,0.285714,0.500000,173.61717627124375,38.0
UVyw_YMBGoM3uBpFjcXs,1,1,6,8,0.000000,0.888889,12.929051239980254,50.0
nqib-YMB28LFeUkX0dD9,1,0,2,3,0.000000,0.375000,213.97406718490043,35.0
MdOq6YIB28LFeUkXMZFr,1,0,1,7,0.000000,0.583333,138.76358568511426,0.0
sKfoMIMB28LFeUkXXVHu,1,1,4,6,0.500000,1.000000,0.0,45.0
Qe-zYIIB8Tq1gs32cU4W,1,1,1,3,0.000000,0.750000,1286.7202992048958,24.0
6vvmuYIBGoM3uBpFBILt,1,0,8,7,0.142857,1.000000,0.0,103.0
hecuqIMB28LFeUkXf1xI,1,0,1,7,0.000000,0.875000,124.23632528595849,0.0
Xzng44EBuqp2E9ofzvpd,1,0,2,5,1.000000,0.714286,0.0,12.0
nIFYAIQBu9aDgDX16EgR,1,0,2,3,0.000000,1.000000,0.0,17.0
7_2nOYEBlNqnsgIRx9La,1,0,3,10,0.200000,0.909091,985.0490328841306,22.0
_kvkpYIBGoM3uBpFZsPS,1,0,5,3,1.000000,1.000000,0.0,72.0
t9GkOYMBGoM3uBpF2a3H,1,1,4,9,0.000000,1.000000,0.0,39.0
oltl_YMBGoM3uBpFJGqT,1,1,7,7,0.571429,0.875000,38.99152421833018,102.0
ZLVX14IB28LFeUkXGF-m,1,0,6,6,0.000000,0.857143,11.528954017161059,63.0
3-o4-YEBuqp2E9ofWDPX,1,0,3,10,0.800000,1.000000,0.0,5.0
Yf98b4MB28LFeUkXbnr_,1,0,7,7,0.000000,0.636364,138.70078873671477,72.0
rmSq4oMBu9aDgDX1sx9b,1,0,4,2,0.000000,1.000000,0.0,10.0
GGaRqIIBGoM3uBpFWhxl,1,0,5,5,0.000000,0.357143,130.4785012657187,118.0
MwEy84IB28LFeUkXkN6j,1,0,7,6,0.166667,0.750000,49.344551325493384,100.0
lI8BF4IBUgM-564Po3b3,1,0,2,8,0.000000,0.666667,119.27328559372351,13.0
1EpaGIMB28LFeUkXyKOC,1,0,5,3,0.666667,1.000000,0.0,70.0
usTBN4MBGoM3uBpFHQOL,1,0,3,5,0.200000,1.000000,0.0,78.0
PT-huYMB28LFeUkXDCuZ,1,0,3,5,0.200000,1.000000,0.0,39.0
IyIUiIIBGoM3uBpFwqB9,1,0,9,8,0.625000,0.888889,39.991306890595055,126.0
abKM_YMB28LFeUkXvu7_,1,1,4,7,0.000000,1.000000,0.0,46.0
Ja2bCYABoj1uvCUbol5p,1,0,8,13,0.615385,0.928571,0.0,83.0
n2H01oMB28LFeUkXho3E,1,0,1,1,1.000000,1.000000,0.0,0.0
OmcqgYMB28LFeUkXaxiH,1,0,2,0,0.000000,0.000000,1.3637975630273134,37.0
1UBcu4MB28LFeUkXHDmy,1,0,1,3,0.666667,1.000000,0.0,5.0
jZ3mloIBGoM3uBpFIaww,1,0,5,5,0.000000,1.000000,0.0,76.0
BTvXjIIBGoM3uBpFyIH-,1,0,6,6,0.833333,1.000000,0.0,137.0
juYcYIIB8Tq1gs32rmLJ,1,0,2,5,0.000000,0.714286,200.13561394171305,7.0
Z0X3cYIBGoM3uBpFcDxW,1,0,5,7,0.000000,1.000000,0.0,64.0
YVorp4IBGoM3uBpFHJjL,1,0,5,7,0.000000,0.636364,43.4910889440061,38.0
AJBhl4AB2j5j5flsRx6k,1,0,6,7,0.285714,0.388889,354.09783304407745,60.0
ugwt9YIB28LFeUkXu3ly,1,0,3,5,0.000000,0.714286,71.8467749126357,21.0
BTMfyIABuqp2E9ofwmkm,1,0,3,5,0.200000,0.384615,348.60975689328524,49.0
buTcPIMBGoM3uBpFjlcN,1,0,3,7,0.714286,1.000000,0.0,48.0
giRWcIAB-TISWGBhDEb3,1,0,1,10,0.100000,0.400000,372.3714686762368,1.0
tQMkz4QBRkWobPtwnXqj,1,0,1,3,0.666667,1.000000,0.0,9.0
7ffYP4MBGoM3uBpF_GcQ,1,0,6,3,0.000000,1.000000,0.0,43.0
UDXjZ4IB8Tq1gs32FNy9,1,1,3,4,0.000000,0.363636,572.0488420850912,13.0
5LOU_YMB28LFeUkXdxKz,1,1,3,6,0.000000,0.461538,265.7888652921709,19.0
9bx7nYMB28LFeUkX1br-,1,0,4,6,0.833333,1.000000,0.0,70.0
7GywqYIBGoM3uBpFr2St,1,0,7,6,0.000000,1.000000,0.0,116.0
aLZSfIIBGoM3uBpFaibp,1,0,7,8,0.000000,0.888889,0.0,95.0
nivtMoQBwWEOklUH3TfA,1,0,6,1,0.000000,1.000000,0.0,34.0
4CSvVoMBu9aDgDX1tsWZ,1,1,2,1,1.000000,1.000000,0.0,17.0
wxpBKIQBwWEOklUHhZ2L,1,0,2,3,0.333333,1.000000,0.0,20.0
jb9jfYIBGoM3uBpF8MP1,1,0,7,5,0.800000,0.833333,0.0,95.0
WSWcZoIB8Tq1gs32PC_3,1,1,3,1,0.000000,1.000000,0.0,26.0
jVovp4IBGoM3uBpFN7kp,1,1,1,10,0.100000,0.909091,0.0,0.0
XcsMfoIBGoM3uBpFKvJ7,1,0,7,6,0.833333,0.857143,1.3282375514757043,66.0
cAxMZIIB8Tq1gs32Wmz4,1,0,5,8,0.500000,1.000000,0.0,81.0
aAi3oIIBGoM3uBpFWxeZ,1,1,2,5,0.000000,0.333333,87.1128111464482,29.0
MNVlOoMBGoM3uBpFxqx3,1,0,6,1,1.000000,1.000000,0.0,52.0
LWH11oMB28LFeUkX65Kd,1,0,3,3,0.666667,1.000000,0.0,35.0
7XW_IYMB28LFeUkXWLuR,1,1,1,1,0.000000,1.000000,0.0,0.0
0xp7bYIBGoM3uBpFM6Nf,1,0,7,7,0.285714,1.000000,0.0,87.0
TbpNY4MB28LFeUkX2snd,1,0,5,2,0.000000,1.000000,0.0,45.0
HRv3ZYIB8Tq1gs32GZph,1,0,5,6,0.666667,1.000000,0.0,136.0
vnL2XIQBwWEOklUHHNQa,1,1,2,3,0.000000,1.000000,0.0,14.0
CPMdYYIB8Tq1gs32BAXT,1,0,5,8,0.500000,1.000000,0.0,69.0
Whs5vIEBlNqnsgIRQKpI,1,0,3,1,0.000000,1.000000,0.0,19.0
svIBbIMB28LFeUkXbYLD,1,0,2,3,0.666667,1.000000,0.0,26.0
i5v48IMB28LFeUkXZdeq,1,1,3,2,1.000000,1.000000,0.0,58.0
QkzqzYMB28LFeUkXXYgA,1,0,4,6,0.500000,0.857143,0.0,54.0
aq7V1IIB28LFeUkX7NSN,1,0,1,3,1.000000,1.000000,0.0,3.0
MA0lQ4MBGoM3uBpFh2Yq,1,1,4,2,1.000000,1.000000,0.0,19.0
-PlQ8YIB28LFeUkXn1fW,1,1,1,1,0.000000,1.000000,0.0,1.0
A7DqMoMB28LFeUkXeuRi,1,0,1,7,0.714286,1.000000,0.0,3.0
VWfN64MBu9aDgDX1IrQc,1,0,4,6,1.000000,1.000000,0.0,23.0
0UVgjoIBGoM3uBpF4l_3,1,0,12,3,0.000000,1.000000,0.0,90.0
X5oiloIBGoM3uBpFhxdb,1,1,8,5,0.000000,0.625000,60.27196562232221,88.0
tTEwx4IBGoM3uBpFStHL,1,0,7,8,0.000000,0.571429,52.23134151126226,119.0
8GAEzIIBGoM3uBpFW97j,1,0,4,9,0.444444,0.900000,0.4455979457773741,72.0
qkHWjYIBGoM3uBpFkdWj,1,0,7,7,0.571429,1.000000,0.0,81.0
jD5gjYIBGoM3uBpFc8Dg,1,1,2,2,1.000000,1.000000,0.0,34.0
VyQCL4QBwWEOklUHQ_Kz,1,0,2,6,0.000000,1.000000,0.0,10.0
HVfspoIBGoM3uBpFhMG-,1,1,5,4,0.000000,1.000000,0.0,76.0
n_r6YYIB8Tq1gs32JfMD,1,0,9,7,0.142857,0.583333,781.1005172911716,76.0
imHR1oMB28LFeUkXTRWy,1,0,1,1,1.000000,1.000000,0.0,0.0
ps4oooMB28LFeUkXNX4a,1,1,3,7,0.571429,0.700000,92.20492893928066,27.0
LFpI_YMBGoM3uBpFqN8b,1,0,7,8,0.000000,1.000000,0.0,96.0
17HsmIMB28LFeUkXAtvd,1,0,4,10,0.000000,1.000000,0.0,25.0
zfvwgoIBGoM3uBpFWWT_,1,1,5,7,0.571429,1.000000,0.0,39.0
fDwFcYIBGoM3uBpFtbh1,1,0,5,6,0.166667,0.857143,111.4043549095148,77.0
a6FrMIUBEEdskq5qz20H,1,0,1,4,0.750000,1.000000,0.0,2.0
sISczoIBGoM3uBpFe9-3,1,0,2,5,0.400000,1.000000,0.0,14.0
SsWvrIQBEEdskq5qPHe9,1,0,3,5,0.000000,0.714286,24.31735829945239,16.0
fABpu4IBGoM3uBpF2wOH,1,1,2,9,0.000000,0.818182,64.84962669829068,5.0
3xRfbIIBGoM3uBpFRf3v,1,1,6,3,0.000000,0.750000,0.0,42.0
bfE9-oEBuqp2E9of5267,1,0,2,8,0.500000,1.000000,0.0,13.0
z7Ow_YMB28LFeUkXRpVw,1,1,3,10,0.000000,1.000000,0.0,29.0
Nxoy-IIB28LFeUkXpumZ,1,0,2,2,0.000000,1.000000,0.0,13.0
nTRXSIIBUgM-564PMHRY,1,0,2,6,0.000000,0.461538,248.75610653599716,11.0
7s9rZoMB28LFeUkX4aa5,1,0,1,5,0.600000,1.000000,0.0,4.0
T8QN4IIB28LFeUkXHi65,1,0,6,9,0.111111,0.818182,265.0082266314707,60.0
dahr0YIB28LFeUkXoByJ,1,0,7,7,0.428571,0.777778,39.73492759582349,67.0
Whc7EoMB28LFeUkXIPfP,1,1,4,7,0.285714,1.000000,0.0,31.0
deENf4IBGoM3uBpFAxEH,1,1,1,7,0.714286,1.000000,0.0,9.0
s6i_0YIB28LFeUkXE-OH,1,0,6,8,0.625000,0.800000,51.92057545831043,37.0
MRzKbYIBGoM3uBpF6pMk,1,0,9,2,0.000000,1.000000,0.0,82.0
XgGPg4IBGoM3uBpFpckZ,1,0,5,6,0.500000,1.000000,0.0,120.0
sFnT64QBRkWobPtw-2AK,1,0,1,0,0.000000,0.000000,132.22600979191236,1.0
hC8dXoEBlNqnsgIRUvk7,1,0,1,5,0.000000,0.333333,170.5964528579669,2.0
a89jZoMB28LFeUkXVWRF,1,0,7,9,0.777778,1.000000,0.0,91.0
8Gg2koIBGoM3uBpFggaw,1,0,2,1,1.000000,0.500000,233.94914530998102,67.0
XKlbk4MB28LFeUkXR1mb,1,0,3,2,0.000000,1.000000,0.0,34.0
wDSvZ4IB8Tq1gs329RS1,1,0,5,4,0.500000,0.333333,121.00574090850866,68.0
cSVNxYIBGoM3uBpFmZJe,1,0,9,1,0.000000,1.000000,0.0,95.0
A6Jyj4MB28LFeUkXccXd,1,0,8,11,1.000000,0.916667,0.7434033774933199,58.0
rCtAM4QBwWEOklUH-Jt_,1,0,3,6,0.500000,0.857143,13.358744654404138,14.0
lrYa9YEBuqp2E9ofql6t,1,0,2,3,0.000000,0.600000,112.21975613439648,7.0
Lx_gVYMBu9aDgDX1qUX_,1,1,4,3,0.666667,0.428571,56.305580050771695,69.0
h0f1738Boj1uvCUbcp_2,1,0,2,6,0.000000,0.500000,429.58280489324187,14.0
oocOCIMB28LFeUkXt23n,1,0,1,2,0.500000,0.400000,104.31008790095423,1.0
ZV7ikIIBGoM3uBpFgDjA,1,1,6,8,0.000000,0.727273,236.63076845310175,60.0
7GDC1oMB28LFeUkXTNem,1,0,1,1,1.000000,1.000000,0.0,0.0
S5v6jIMB28LFeUkX3rlM,1,1,4,1,0.000000,1.000000,0.0,34.0
qlyU_YMBGoM3uBpFBFHb,1,0,10,9,0.111111,0.900000,0.3136108538759512,110.0
WEVlfIMB28LFeUkXozT8,1,1,1,5,0.000000,0.454545,121.15792195349998,0.0
k_DjYIIB8Tq1gs32afzp,1,1,4,9,0.444444,1.000000,0.0,31.0
9cQp0H8Bale87oUg2q7C,1,0,6,6,0.000000,0.500000,214.952816451056,64.0
Of74uoIBGoM3uBpFFoFL,1,1,3,7,0.000000,0.583333,248.84236090001673,31.0
Cv97QYMBGoM3uBpFDMBM,1,0,6,6,0.666667,0.750000,69.2274339444139,60.0
tbbW14IB28LFeUkXIjeW,1,0,7,5,0.000000,0.714286,3.4986674749977036,82.0
iofs1YEBlNqnsgIR2DTX,1,0,1,1,1.000000,1.000000,0.0,3.0
8ltr_YMBGoM3uBpF9Iuz,1,0,5,2,0.000000,1.000000,0.0,141.0
M-elf4IBGoM3uBpFvkRT,1,1,5,6,0.166667,0.750000,363.444028208173,53.0
rrutsYIBGoM3uBpFR4gw,1,1,1,1,0.000000,1.000000,0.0,1.0
FG5a7YQBEEdskq5qM5H_,1,0,3,5,0.600000,1.000000,0.0,21.0
1aAaLYUBEEdskq5q2K4v,1,0,2,0,0.000000,0.000000,0.0,7.0
i_c9n4IBGoM3uBpFY0WJ,1,1,4,4,0.500000,1.000000,0.0,78.0
IG-pkoIBGoM3uBpFdY4Y,1,1,5,8,0.375000,0.615385,56.86173863143886,47.0
AbFlhIQBwWEOklUH6Yq7,1,0,1,1,0.000000,1.000000,0.0,9.0
B7Oo_YMB28LFeUkXzHPX,1,0,4,6,0.000000,0.750000,0.0,70.0
QYRahYMB28LFeUkXPTlX,1,0,6,2,0.500000,1.000000,0.0,69.0
fGaB6IMBu9aDgDX15nHA,1,0,2,7,0.142857,0.700000,98.93661297494562,20.0
NfIUYYIB8Tq1gs320blq,1,1,6,7,0.857143,0.777778,0.3199832079459996,34.0
izNGxIEBlNqnsgIR3jOF,1,0,1,6,0.000000,1.000000,0.0,3.0
-RlkEoMB28LFeUkXnyh1,1,0,9,4,1.000000,1.000000,0.0,87.0
qwpxHYQBwWEOklUHFVSz,1,0,4,1,0.000000,1.000000,0.0,26.0
2_FwgYIBGoM3uBpFjFHX,1,1,5,9,0.000000,1.000000,0.0,60.0
r5_M84MB28LFeUkXZkj5,1,0,5,11,0.000000,1.000000,0.0,57.0
eVK7yYIBGoM3uBpF5Rii,1,0,1,1,1.000000,1.000000,0.0,1.0
ZTZri4IBGoM3uBpFB_65,1,0,6,3,1.000000,0.428571,0.010948639232322465,131.0
qw_cv4IBGoM3uBpF6UdV,1,0,1,2,0.500000,1.000000,0.0,8.0
-FMAyoIBGoM3uBpFfNql,1,1,6,7,0.142857,0.700000,207.68230183324172,55.0
mOCHpoMB28LFeUkXQVTy,1,0,4,9,0.444444,1.000000,0.0,49.0
i6y604IB28LFeUkXInnZ,1,0,5,3,0.333333,0.600000,0.0,25.0
eAEg84IB28LFeUkXBJzs,1,0,1,0,0.000000,0.000000,1559.660968733207,6.0
Bv51YoIB8Tq1gs32HQ8V,1,0,6,8,0.375000,1.000000,0.0,94.0
MrKK_YMB28LFeUkXXNmD,1,1,4,8,0.250000,1.000000,0.0,21.0
0iD8XoIBPPKlNqPWkmkb,1,0,1,3,0.666667,1.000000,0.0,5.0
aUMEjoIBGoM3uBpFmgS5,1,0,6,3,0.333333,1.000000,0.0,102.0
QTKNZ4IB8Tq1gs32ts0G,1,0,6,9,0.000000,0.750000,54.64445337782419,139.0
N2A2kYIBGoM3uBpFOyXQ,1,0,7,6,0.333333,1.000000,0.0,122.0
ZtR6o4MB28LFeUkXijH0,1,0,3,8,0.625000,1.000000,0.0,70.0
3yfWooIBGoM3uBpFTfPz,1,0,7,3,0.000000,1.000000,0.0,72.0
qkDSu4MB28LFeUkX6XW8,1,0,1,2,0.500000,1.000000,0.0,0.0
jxDe9YIB28LFeUkXdhhb,1,0,3,13,0.000000,1.000000,0.0,71.0
JjERioIBGoM3uBpFyo30,1,0,7,8,0.625000,1.000000,0.0,112.0
Hnvz_IMBu9aDgDX1b4IF,1,0,1,0,0.000000,0.000000,605.0443983609747,4.0
JOhm7oIB28LFeUkXdfaY,1,0,7,6,0.000000,0.750000,22.684800201118676,106.0
NISmAoQBu9aDgDX1_Lwl,1,0,1,5,0.600000,1.000000,0.0,6.0
I00oaoIBlUPebdTDP2St,1,0,3,2,0.000000,1.000000,0.0,22.0
KbDCe4IBGoM3uBpFCItr,1,1,3,5,0.200000,1.000000,0.0,30.0
nuhBnoIBGoM3uBpFLCAZ,1,0,2,1,0.000000,1.000000,0.0,4.0
qBV2bIIBGoM3uBpF4nWv,1,1,3,6,0.833333,1.000000,0.0,26.0
vM7a54IB28LFeUkX5Ond,1,0,4,5,0.600000,0.714286,22.386180996557176,69.0
32DXdIIBGoM3uBpFehT-,1,0,3,4,0.750000,1.000000,0.0,59.0
jawfMoMB28LFeUkX6x5D,1,0,1,10,0.000000,1.000000,0.0,9.0
GUwmc4IBGoM3uBpF-VDh,1,0,5,3,0.000000,1.000000,0.0,103.0
GdXo84ABlNqnsgIRdZ5L,1,0,2,7,0.000000,0.333333,87.79385648768462,7.0
OvDcYIIB8Tq1gs3298Xh,1,0,10,1,1.000000,1.000000,0.0,147.0
fJv2XoAB-TISWGBhUCHZ,1,0,6,7,0.000000,0.875000,0.29562587654638256,72.0
idDfs4IBGoM3uBpF5SdQ,1,0,8,3,0.333333,0.750000,0.33518582408454356,75.0
fyHvw4IBGoM3uBpF_xJ2,1,0,5,7,0.428571,1.000000,0.0,53.0
0OWfD4QBwWEOklUH4E5Z,1,0,3,3,0.666667,1.000000,0.0,35.0
TMLTzn8Bale87oUg4bD9,1,0,2,15,0.066667,0.789474,109.04212975814998,14.0
sGSVzIIBGoM3uBpFNqyn,1,0,7,2,0.000000,1.000000,0.0,67.0
oppVEYUBEEdskq5qYmsZ,1,0,3,2,0.000000,0.666667,141.7815677447733,15.0
OINhrYIBGoM3uBpFpmvh,1,0,7,6,0.500000,1.000000,0.0,93.0
5A4Wa4IBGoM3uBpF1Ugg,1,0,5,5,0.200000,0.714286,61.228285571955475,26.0
Ml3VkIIBGoM3uBpFpeQ-,1,0,4,2,0.000000,1.000000,0.0,102.0
_rOr_YMB28LFeUkXy4Cy,1,1,3,7,0.142857,1.000000,0.0,18.0
ESf0boIBGoM3uBpF5MIU,1,0,1,10,0.000000,1.000000,0.0,0.0
nUloaYIB8Tq1gs32KuQ9,1,0,8,5,0.200000,1.000000,0.0,112.0
HVov_YMBGoM3uBpFd1_n,1,1,4,7,0.000000,1.000000,0.0,36.0
SJbcioMB28LFeUkXmJYI,1,0,2,3,0.000000,0.230769,328.7902564389543,7.0
SSBFboIBGoM3uBpF4bLz,1,0,3,4,0.750000,0.800000,25.993287419875106,44.0
Bcmn5IIB28LFeUkXga4B,1,0,5,9,0.666667,0.818182,41.04370970350545,51.0
d7QPmYIBGoM3uBpFEl4o,1,0,4,8,0.000000,1.000000,0.0,23.0
